id,lat,lng,barangay,address,alarm_level,reported_at,resolved_at,duration_minutes,casualties,injuries,estimated_damage,cause,actions_taken,reported_by,verified_by,attachments,type_of_occupancy
"6ce4b544-42db-48e8-ab98-bdde9bd6b2a3",14.5794,121.0359,"Plainview","Infront of Blue Bldg.Health Center Laboratory, Maysilo Circle, Brgy. Plainview, MC","FOUA","""2018-02-26T00:00:00.000Z""","""2018-02-26T00:00:00.000Z""",,0,0,"200",,,,,,"HEALTH CARE"
"9ea7ee20-7d70-4524-89f1-dfb47fd20d1e",14.5794,121.0359,"Vergara","Ruby Compound, Ruby St., Brgy. Vergara, M.C.","FOUA","""2018-03-02T00:00:00.000Z""","""2018-03-02T00:00:00.000Z""",,0,0,"100","GRASS FIRE",,,,,
"31980351-aed8-413b-b9a1-4ea27a710ec9",14.5794,121.0359,"New Zaniga","Canteras St., cor. Lerma St., Brgy. New Zaniga, M.C.","FOUA","""2018-03-13T00:00:00.000Z""","""2018-03-13T00:00:00.000Z""",,0,0,"1500",,,,,,"RESIDENTIAL"
"453d00b4-974d-46ac-a86a-49f67a40659e",14.5794,121.0359,"Plainview","San Rafael St., Plainview, M.C.","FOUA","""2018-03-15T00:00:00.000Z""","""2018-03-15T00:00:00.000Z""",,0,0,"200","POST FIRE",,,,,
"4d470f06-3556-4ca9-8a7d-5b43efff70a1",14.5794,121.0359,"Wack-wack Greenhills","SNR Shaw Boulevard, Brgy Wack Wack M.C.","FOUA","""2018-03-16T00:00:00.000Z""","""2018-03-16T00:00:00.000Z""",,0,0,"400","POST FIRE",,,,,
"5f513311-2c0a-4f7a-a139-55bd911ec901",14.5794,121.0359,"Addition Hills","Molave St., Blk32 Brgy. Addition Hills, M.C.","FOUA","""2018-03-26T00:00:00.000Z""","""2018-03-26T00:00:00.000Z""",,0,0,"1000",,,,,,"RESIDENTIAL"
"4c7cbdd5-3ab2-4e3d-9fd0-f9bf292351ba",14.5794,121.0359,"Addition Hills","Block40 Barangay Addition Hills, M.C.","FOUA","""2018-03-31T00:00:00.000Z""","""2018-03-31T00:00:00.000Z""",,0,0,"2000",,,,,,"RESIDENTIAL"
"d5d56165-a491-4a9c-9646-80ad04ae4916",14.5794,121.0359,"Barangka Drive","Barangay Barangka Drive, M.C.","Fire Out","""2018-04-14T00:00:00.000Z""","""2018-04-14T00:00:00.000Z""",,0,0,"400","POST FIRE",,,,,
"38287e27-b5e1-4676-af0f-85e44234fb59",14.5794,121.0359,"Barangka Drive","Barangka Drive M.C.","Fire Out","""2018-04-27T00:00:00.000Z""","""2018-04-27T00:00:00.000Z""",,0,0,"600","POST FIRE",,,,,
"dcc8033e-d0b4-48cc-99b8-1aa86fce99be",14.5794,121.0359,"Barangka Ilaya","EDSA South Bound Barangay Barangka Ilaya, M.C.","Fire Out","""2018-04-27T00:00:00.000Z""","""2018-04-27T00:00:00.000Z""",,0,0,"5000","VEHICULAR",,,,,
"21d7c55d-63a5-44b6-b2c0-9a9cb064d3c5",14.5794,121.0359,"Barangka Drive","Barangka Drive M.C.","Fire Out","""2018-04-30T00:00:00.000Z""","""2018-04-30T00:00:00.000Z""",,0,0,"200","POST FIRE",,,,,
"26d4a648-e9cf-4837-b050-7c627158bdb4",14.5794,121.0359,"Vergara","Barangay Vergara, M.C.","Fire Out","""2018-05-02T00:00:00.000Z""","""2018-05-02T00:00:00.000Z""",,0,0,"500","POST FIRE",,,,,
"5b0b8cbf-8f45-4cf6-b8de-12f84d221639",14.5794,121.0359,"Plainview","San Carlos St., cor. San Marcelino Brgy. Plainview, M.C.","Fire Out","""2018-05-02T00:00:00.000Z""","""2018-05-02T00:00:00.000Z""",,0,0,"400","POST FIRE",,,,,
"6f347d93-f707-4c3b-b66f-27b319bf531a",14.5794,121.0359,"Daang Bakal","#9 Alley 1 Neptali Gonzales St., Brgy. Daang Bakal, M.C.","1st Alarm","""2018-05-05T00:00:00.000Z""","""2018-05-05T00:00:00.000Z""",,0,0,"10000",,,,,,"RESIDENTIAL"
"71625f7b-3fcc-4e4d-86dc-49a68488f762",14.5794,121.0359,"Hulo","Barangay Hulo near Pola Church, M.C.","Fire Out","""2018-05-06T00:00:00.000Z""","""2018-05-06T00:00:00.000Z""",,0,0,"600",,,,,,"RESIDENTIAL"
"019c2a47-3cc6-47f5-b8c1-067d598f81a9",14.5794,121.0359,"Barangka Drive","Maria Clara cor. Busilak Brgy. Barangka Drive, M.C.","Fire Out","""2018-05-08T00:00:00.000Z""","""2018-05-08T00:00:00.000Z""",,0,0,"400","POST FIRE",,,,,
"24287288-3d08-492c-9ace-bd4f15070816",14.5794,121.0359,"Barangka Drive","Barangay Barangka Drive, M.C.","Fire Out","""2018-05-08T00:00:00.000Z""","""2018-05-08T00:00:00.000Z""",,0,0,"700","POST FIRE",,,,,
"b9a41e71-04ef-4c83-8c2c-40dba6df94ad",14.5794,121.0359,"Hulo","#188-F Blumentritt St., Brgy. Hulo","Fire Out","""2018-05-09T00:00:00.000Z""","""2018-05-09T00:00:00.000Z""",,0,0,"600","POST FIRE",,,,,
"c1c62408-828e-4dfc-b576-1b5358fa3435",14.5794,121.0359,"Barangka Ibaba","#9-B Coronado Height Brgy. Barangka Ibaba, M.C.","Fire Out","""2018-05-10T00:00:00.000Z""","""2018-05-10T00:00:00.000Z""",,0,0,"1000",,,,,,"RESIDENTIAL"
"545baf7f-1df4-4781-875b-6d14e9b5f157",14.5794,121.0359,"Barangka Ilaya","#5 Pinatubo St., ( Cruz Comp.,) Brgy. Barangka Ilaya, M.C","2nd  Alarm","""2018-05-11T00:00:00.000Z""","""2018-05-11T00:00:00.000Z""",,0,0,"500000",,,,,,"RESIDENTIAL"
"c1e803aa-22e9-448d-86c1-bfd48f5131aa",14.5794,121.0359,"Buayang Bato","Barangay Buayang Bato, near Pasig River","Fire Out","""2018-05-14T00:00:00.000Z""","""2018-05-14T00:00:00.000Z""",,1,0,"1000",,,,,,"RESIDENTIAL"
"404ac0e3-6916-409c-8141-e30056cc8079",14.5794,121.0359,"Barangka Drive","Talayan cor. Barangka Drive, Brgy. Malamig, M.C.","Fire Out","""2018-05-15T00:00:00.000Z""","""2018-05-15T00:00:00.000Z""",,0,0,"400","POST FIRE",,,,,
"64c61823-e219-4414-80ec-9294601b3550",14.5794,121.0359,"Addition Hills","#30 Block41 Rose St., Brgy. Addition Hills, M.C.","Fire Out","""2018-05-16T00:00:00.000Z""","""2018-05-16T00:00:00.000Z""",,0,0,"2000",,,,,,"RESIDENTIAL"
"407c761b-23b4-4749-bd86-5dbbd6787ac2",14.5794,121.0359,"Plainview","Katarungan cor. Kislap Brgy. Plainview, M.C.","Fire Out","""2018-05-21T00:00:00.000Z""","""2018-05-21T00:00:00.000Z""",,0,0,"1000","POST FIRE",,,,,
"26a8d9b8-ecb4-4190-a385-21120fad2a74",14.5794,121.0359,"Harapin ang Bukas","#16 Pag-asa, Brgy. Harapin Ang Bukas, M.C.","Fire Out","""2018-05-22T00:00:00.000Z""","""2018-05-22T00:00:00.000Z""",,0,0,"200","POST FIRE",,,,,
"a02d07da-5927-4951-b313-878a494ebff2",14.5794,121.0359,"Plainview","#53-A San Rafael St., Brgy. Plainview, M.C.","Fire Out","""2018-05-22T00:00:00.000Z""","""2018-05-22T00:00:00.000Z""",,0,0,"200","POST FIRE",,,,,
"a6a7bba3-eb7f-445c-a3c3-f1949eec0841",14.5794,121.0359,"Mauway","National Center for Mental Health, Admin Bldg., Brgy. Mauway, M.C.","Fire Out","""2018-05-22T00:00:00.000Z""","""2018-05-22T00:00:00.000Z""",,0,0,"200",,,,,,"HEALTH CARE"
"a47b43f2-d1ce-4bcd-907d-efe1ea65db78",14.5794,121.0359,"Highway Hills","A-41 RSG1 Town Homes Calbayog St., Hi-Way Hills, M.C.","Fire Out","""2018-05-22T00:00:00.000Z""","""2018-05-22T00:00:00.000Z""",,0,0,"700","POST FIRE",,,,,
"4422dc62-11f8-4a0a-b121-6d150220e4f8",14.5794,121.0359,"New Zaniga","#325 F. Ortigas Brgy. New Zaniga, M.C.","Fire Out","""2018-05-22T00:00:00.000Z""","""2018-05-22T00:00:00.000Z""",,0,0,"200",,,,,,"RESIDENTIAL"
"65a4ff49-f931-4a52-bd33-c283e3329253",14.5794,121.0359,"Vergara","Brgy. Vergara, M.C","Fire Out","""2018-05-23T00:00:00.000Z""","""2018-05-23T00:00:00.000Z""",,0,0,"200","RUBBISH",,,,,
"13a60f59-6101-4bce-8aa6-a28ff6d4af9f",14.5794,121.0359,"New Zaniga","F. Ortigas cor. V. Francisco, Brgy. New Zaniga, M.C.","Fire Out","""2018-05-23T00:00:00.000Z""","""2018-05-23T00:00:00.000Z""",,0,0,"200","POST FIRE",,,,,
"0983f05f-ff14-467a-b393-dab2ef4f3db2",14.5794,121.0359,"Daang Bakal","Alley 3 Barangay Daang Bakal, M.C.","Fire Out","""2018-05-26T00:00:00.000Z""","""2018-05-26T00:00:00.000Z""",,0,0,"400","POST FIRE",,,,,
"7f9eea90-e534-48cd-9a69-11d20ea96ded",14.5794,121.0359,"Plainview","Shakeys Pizza Parlor, Maysilo Circle, Brgy. Plainview, M.C.","Fire Out","""2018-05-27T00:00:00.000Z""","""2018-05-27T00:00:00.000Z""",,0,0,"1000",,,,,,"MERCANTILE"
"3ff2de21-1bc3-4d0d-a8a0-b258de2912ac",14.5794,121.0359,"Addition Hills","#605 9 de Pebrero Brgy. Addition Hills, M.C.","Fire Out","""2018-05-27T00:00:00.000Z""","""2018-05-27T00:00:00.000Z""",,0,0,"500","POST FIRE",,,,,
"bbd3ed46-ef52-486d-9c2e-4d0bb02c88b1",14.5794,121.0359,"San Jose","#400 Sitio 4 Brgy. San Jose, M.C.","Fire Out","""2018-05-28T00:00:00.000Z""","""2018-05-28T00:00:00.000Z""",,0,0,"400","POST FIRE",,,,,
"0c10a385-227f-48c3-99ad-3e2ef27970ae",14.5794,121.0359,"Mauway","Fabella St., Brgy. Mauway, M.C.","Fire Out","""2018-05-28T00:00:00.000Z""","""2018-05-28T00:00:00.000Z""",,0,0,"500",,,,,,"RESIDENTIAL"
"094335b7-cafb-475c-b1d4-cff0b80e318e",14.5794,121.0359,"Malamig","#777 Lunas St., Brgy. Malamig, M.C.","Fire Out","""2018-05-31T00:00:00.000Z""","""2018-05-31T00:00:00.000Z""",,0,0,"200","POST FIRE",,,,,
"68f2516f-7172-423d-aa19-0b6f51bf1895",14.5794,121.0359,"New Zaniga","# 301 Lerma Ext. Brgy. New Zaniga, M.C.","Fire Out","""2018-06-04T00:00:00.000Z""","""2018-06-04T00:00:00.000Z""",,0,0,"800","Post fire",,,,,
"5c7d1a16-958d-4ff3-a687-70097a242bcf",14.5794,121.0359,"Addition Hills","#608 Ubac St., Block29 9 de Pebrero St., Brgy. Addition Hills, M.C.","Fire Out","""2018-06-04T00:00:00.000Z""","""2018-06-04T00:00:00.000Z""",,0,0,"500","Post fire",,,,,
"aee0665e-70ee-4065-8539-792ff5670406",14.5794,121.0359,"San Jose","San Jose Sitio Uno, M.C.","Fire Out","""2018-06-04T00:00:00.000Z""","""2018-06-04T00:00:00.000Z""",,0,0,"500","Post fire",,,,,
"9fafef01-8d8a-4a83-aef9-496769394034",14.5794,121.0359,"Plainview","#413 Bulalakaw cor. Kislap Brgy. Plainview, M.C.","Fire Out","""2018-06-05T00:00:00.000Z""","""2018-06-05T00:00:00.000Z""",,0,0,"600","Post fire",,,,,
"8e9ad713-2b82-49e3-95e9-ecc3d2d3930e",14.5794,121.0359,"Highway Hills","Antipolo Arayat Calbayog cor. Esteban St., Brgy. Hi-Way Hills, M.C.","Fire Out","""2018-06-05T00:00:00.000Z""","""2018-06-05T00:00:00.000Z""",,0,0,"500","Post fire",,,,,
"bba9a354-64e5-4038-b2b5-906056a3af66",14.5794,121.0359,"Barangka Drive","Timog cor. Busilak st., Brgy. Barangka Drive, M.C.","Fire Out","""2018-06-07T00:00:00.000Z""","""2018-06-07T00:00:00.000Z""",,0,0,"700","Post fire",,,,,
"c5bc3e6d-01e5-4a00-a52c-53da204a3534",14.5794,121.0359,"Old Zaniga","Old Bldg. Mandaluyong City Hall, M.C.","Fire Out","""2018-06-10T00:00:00.000Z""","""2018-06-10T00:00:00.000Z""",,0,0,"400","Post fire",,,,,
"27b49bef-b73a-41e4-87f8-34c5d2f102f9",14.5794,121.0359,"Addition Hills","Narra St., Brgy. Addition Hills, M.C","Fire Out","""2018-06-11T00:00:00.000Z""","""2018-06-11T00:00:00.000Z""",,0,0,"600","Post fire",,,,,
"9b223ec6-e414-40f5-8376-88c2f1cd6486",14.5794,121.0359,"San Jose","Sitio Uno Brgy. San Jose","Fire Out","""2018-06-11T00:00:00.000Z""","""2018-06-11T00:00:00.000Z""",,0,0,"700","Post fire",,,,,
"f1680e97-e379-4689-aa5b-28c2c3f2536e",14.5794,121.0359,"Hulo","Chuaquico St., Brgy. Hulo, M.C.","Fire Out","""2018-06-12T00:00:00.000Z""","""2018-06-12T00:00:00.000Z""",,0,0,"500","Post fire",,,,,
"f898601e-8a01-499d-9a2e-11f894faf35e",14.5794,121.0359,"Addition Hills","#802 Torres St., cor. Shaw Blvd.Brgy. Addition Hills, M.C.","Fire Out","""2018-06-13T00:00:00.000Z""","""2018-06-13T00:00:00.000Z""",,0,0,"800","Post fire",,,,,
"864c9e52-872a-44dc-9e6d-4a352362240f",14.5794,121.0359,"Addition Hills","Block 22 Brgy. Addition Hills near Molave St.,  M.C.","Fire Out","""2018-06-14T00:00:00.000Z""","""2018-06-14T00:00:00.000Z""",,0,0,"700","Post fire",,,,,
"57f2bed5-0975-4406-97fa-8acc7c982189",14.5794,121.0359,"Hulo","Coronado St., Barangay Hulo, M.C.","Fire Out","""2018-06-24T00:00:00.000Z""","""2018-06-24T00:00:00.000Z""",,0,0,"400","POST FIRE",,,,,
"d7800745-5775-4d95-9284-0bf6a870e043",14.5794,121.0359,"Poblacion","Interior P. Burgos #151 Wednesdat St., Brgy. Poblacion, M.C.","Fire Out","""2018-06-26T00:00:00.000Z""","""2018-06-26T00:00:00.000Z""",,0,0,"600","POST FIRE",,,,,
"35777fbd-772c-44db-8a65-e8b8b40348b5",14.5794,121.0359,"Harapin ang Bukas","Barangay Harapin Ang Bukas, Neptali Gonzales, M.C.","Fire Out","""2018-06-29T00:00:00.000Z""","""2018-06-29T00:00:00.000Z""",,0,0,"500","POST FIRE",,,,,
"04ae691b-74dd-44c4-93ce-05a41b5749a9",14.5794,121.0359,"Plainview","#679 San Rafael St., Brgy. Plainview, M.C.","1st Alarm","""2018-06-30T00:00:00.000Z""","""2018-06-30T00:00:00.000Z""",,0,1,"300000",,,,,,"RESIDENTIAL"
"ed4a7504-1260-4fb1-be71-7c2977020190",14.5794,121.0359,"Bagong Silang","A. J. Luna St., Brgy. Bagong Silang, M.C.","Fire Out","""2018-07-13T00:00:00.000Z""","""2018-07-13T00:00:00.000Z""",,0,0,"600","POST FIRE",,,,,
"6a3dc7c9-e164-4375-8f9e-c536cd7b400f",14.5794,121.0359,"Wack-wack Greenhills","#1559 Princeton St., Wack-wack Village, M.C","1st Alarm","""2018-07-18T00:00:00.000Z""","""2018-07-18T00:00:00.000Z""",,0,0,"50000",,,,,,"RESIDENTIAL"
"17cafb96-0b75-470c-a66f-938fa766ae1e",14.5794,121.0359,"Addition Hills","Block 20 Brgy. Addition Hills, M.C.","Fire Out","""2018-07-21T00:00:00.000Z""","""2018-07-21T00:00:00.000Z""",,0,0,"700","POST FIRE",,,,,
"feeccebd-3c23-4aa5-8220-0beeb3711723",14.5794,121.0359,"Barangka Drive","Kapalaran, cor. Ma. Clara Brgy. Barangka Drive, M.C.","Fire Out","""2018-07-21T00:00:00.000Z""","""2018-07-21T00:00:00.000Z""",,0,0,"500","POST FIRE",,,,,
"d3008a84-f7b0-4c00-ab9e-563d4c63feae",14.5794,121.0359,"Mauway","Block7 Correctional, Brgy. Mauway, M.C.","Fire Out","""2018-07-22T00:00:00.000Z""","""2018-07-22T00:00:00.000Z""",,0,0,"700","POST FIRE",,,,,
"686f3b2f-b4b8-4f52-b5b3-cd529522fbe9",14.5794,121.0359,"Mauway","Block7 Correctional Rd.INT. St., Brgy. Mauway, M.C.","Fire Out","""2018-07-22T00:00:00.000Z""","""2018-07-22T00:00:00.000Z""",,0,0,"400","POST FIRE",,,,,
"cb81ac97-1020-4658-a015-c2eb89aa19ae",14.5794,121.0359,"Harapin ang Bukas","#17 Pag-Asa St., Brgy. Harapin Ang Bukas, M.C.","Fire Out","""2018-07-23T00:00:00.000Z""","""2018-07-23T00:00:00.000Z""",,0,0,"1000",,,,,,"RESIDENTIAL"
"cd8ab6ef-3c61-4449-97bb-23a875310bea",14.5794,121.0359,"Hulo","Coronado St.,Brgy. Hulo","Fire Out","""2018-07-28T00:00:00.000Z""","""2018-07-28T00:00:00.000Z""",,0,0,"600","POST FIRE",,,,,
"9b217489-7a18-438c-97b4-335ebda4e329",14.5794,121.0359,"Poblacion","A.Luna St., Brgy. Poblacion","Fire Out","""2018-07-28T00:00:00.000Z""","""2018-07-28T00:00:00.000Z""",,0,0,"400","POST FIRE",,,,,
"f814482e-76a3-42a6-ac7d-79dca47c0e0c",14.5794,121.0359,"Plainview","SAN FRANCISCO ST., BRGY. PLAINVIEW, M.C.","FOUA","""2018-08-02T00:00:00.000Z""","""2018-08-02T00:00:00.000Z""",,0,0,"500","ELECTRICAL",,,,,"POST FIRE"
"01a1fd5a-750b-42a5-85e6-55f9d0ef1bf3",14.5794,121.0359,"Barangka Itaas","No.1025 MRR Track Brgy. Barangka Itaas, M.C.","Fire Out","""2018-08-05T00:00:00.000Z""","""2018-08-05T00:00:00.000Z""",,4,0,"30000",,,,,,"RESIDENTIAL"
"30c37d47-b5d2-4c55-aed3-2b66c0dbc632",14.5794,121.0359,"Hulo","Neptali Gonzales St., Pvt. Rd. Brgy. Hulo, M.C.","Fire Out","""2018-08-09T00:00:00.000Z""","""2018-08-09T00:00:00.000Z""",,0,0,"700","POST FIRE",,,,,
"8d876cf9-fd6a-4d49-a107-aff906b635c3",14.5794,121.0359,"Hulo","#86 Coronado, Brgy. Hulo, M.C.","Fire Out","""2018-08-13T00:00:00.000Z""","""2018-08-13T00:00:00.000Z""",,0,0,"500","POST FIRE",,,,,
"9714f37f-dc4b-4fa9-8311-82e394f6dc39",14.5794,121.0359,"Addition Hills","Molave 51 Block32 Brgy. Adddition Hills, M.C.","Fire Out","""2018-08-13T00:00:00.000Z""","""2018-08-13T00:00:00.000Z""",,0,0,"200",,,,,,"STORAGE"
"17f7158f-efc5-4d36-b23d-33b42285a80b",14.5794,121.0359,"Barangka Ibaba","P. Cruz Brgy. Barangka Ibaba, M.C.","Fire Out","""2018-08-19T00:00:00.000Z""","""2018-08-19T00:00:00.000Z""",,0,0,"5000","POST FIRE",,,,,
"02c06655-6c85-47d0-9779-07055663cdd7",14.5794,121.0359,"Bagong Silang","Wild Angel Bar,Shaw Blvd. Brgy. Bagong SilangM.C.","Fire Out","""2018-08-22T00:00:00.000Z""","""2018-08-22T00:00:00.000Z""",,0,0,"1000",,,,,,"MERCANTILE"
"bd5a151d-6990-4b11-ae18-fd28b6db6e72",14.5794,121.0359,"Hulo","No.729 E. Pantaleon St., Brgy. Hulo, M.C.","Fire Out","""2018-08-24T00:00:00.000Z""","""2018-08-24T00:00:00.000Z""",,0,0,"10000",,,,,,"RESIDENTIAL"
"06588ca7-9b50-4dab-84f0-abeba3885bf8",14.5794,121.0359,"Mauway","No.841 Interior 3, 9 de Pebrero St., Brgy. Mauway, M.C.","Fire Out","""2018-08-26T00:00:00.000Z""","""2018-08-26T00:00:00.000Z""",,0,1,"7000",,,,,,"RESIDENTIAL"
"f211a464-0dd0-4773-a9f8-dd8012506db5",14.5794,121.0359,"Plainview","BJMP Maysilo Circle, Brgy. Plainview, M.C.","Fire Out","""2018-08-26T00:00:00.000Z""","""2018-08-26T00:00:00.000Z""",,0,0,"700","POST FIRE",,,,,
"07062e02-4ffe-4779-bb2d-ab470147cd27",14.5794,121.0359,"Addition Hills","Block 34, Welfareville Comp., Brgy. Addition Hills, M.C.","3rd Alarm","""2018-08-29T00:00:00.000Z""","""2018-08-29T00:00:00.000Z""",,6,0,"300000","SHANTY",,,,,
"65cce377-8e0f-4df9-a7fe-dc0c6cc7a356",14.5794,121.0359,"Plainview","Maysilo Circle, Brgy. Plainview, M.C.","Fire Out","""2018-08-31T00:00:00.000Z""","""2018-08-31T00:00:00.000Z""",,0,0,"400","POST FIRE",,,,,
"20ad5943-5340-4f78-aa2b-11befe22e7ba",14.5794,121.0359,"Plainview","No.238 Fabella St., Brgy. Plainview, M.C.","Fire Out","""2018-09-01T00:00:00.000Z""","""2018-09-01T00:00:00.000Z""",,0,0,"500","POST FIRE",,,,,
"8ed691bf-66da-4077-880a-92b67162ad5b",14.5794,121.0359,"Hulo","Coronado St., Brgy. Hulo, M.C","Fire Out","""2018-09-06T00:00:00.000Z""","""2018-09-06T00:00:00.000Z""",,0,0,"400","POST FIRE",,,,,
"1213233f-9990-4b57-896b-3617f592177d",14.5794,121.0359,"Malamig","BDO Boni Ave., Dansalan St., Brgy. Malamig, M.C.","Fire Out","""2018-09-08T00:00:00.000Z""","""2018-09-08T00:00:00.000Z""",,0,0,"500","VEHICULAR",,,,,
"8628ca5f-8390-47d0-a0f0-f9a389205dc8",14.5794,121.0359,"San Jose","Sitio Uno Brgy. San Jose, M.C.","Fire Out","""2018-09-10T00:00:00.000Z""","""2018-09-10T00:00:00.000Z""",,0,0,"500",,,,,,"RESIDENTIAL"
"3fef3117-1aa4-444c-be16-c2cae66d1975",14.5794,121.0359,"Plainview","San Francisco, Brgy. Plainview, M.C.","Fire Out","""2018-09-14T00:00:00.000Z""","""2018-09-14T00:00:00.000Z""",,0,0,"500","Post fire",,,,,
"10488d95-dec0-46b4-918d-d2955ffb1d88",14.5794,121.0359,"Plainview","#980 Fabella St., Brgy. Plainview, M.C.","Fire Out","""2018-09-15T00:00:00.000Z""","""2018-09-15T00:00:00.000Z""",,0,0,"400","Post fire",,,,,
"0a959bb4-65ad-492b-bdb9-368f7ff84e35",14.5794,121.0359,"Mabini J. Rizal","Castañeda cor. Mabini St., Brgy. Mabini J. Rizal, M.C.","Fire Out","""2018-09-15T00:00:00.000Z""","""2018-09-15T00:00:00.000Z""",,0,0,"500","Post fire",,,,,
"212c7a21-f33c-4e1f-985a-47a291be00d8",14.5794,121.0359,"Barangka Drive","Barangka Drive, Fabella infront of IBC","Fire Out","""2018-09-16T00:00:00.000Z""","""2018-09-16T00:00:00.000Z""",,0,0,"400","Post fire",,,,,
"3396e237-de62-41c8-98c8-020a7992afc0",14.5794,121.0359,"Hulo","Hulo Bliss, Brgy. Hulo, M.C.","Fire Out","""2018-09-18T00:00:00.000Z""","""2018-09-18T00:00:00.000Z""",,0,0,"600","Post fire",,,,,
"949e3776-1840-48df-89cd-d984888bb3bf",14.5794,121.0359,"Barangka Drive","Rehab Restobas, Brgy. Barangka Drive, M.C.","Fire Out","""2018-09-25T00:00:00.000Z""","""2018-09-25T00:00:00.000Z""",,0,0,"700","Post fire",,,,,
"7c4bf29e-d481-463c-a0a5-830860a3484b",14.5794,121.0359,"Barangka Itaas","#81 Makaturing St., Brgy. Barangka Itaas, M.C.","Fire Out","""2018-09-26T00:00:00.000Z""","""2018-09-26T00:00:00.000Z""",,0,0,"200","Rubbish",,,,,
"88e5e49e-be83-43bc-acd3-19718f309205",14.5794,121.0359,"Barangka Drive","Barangay Barangka Drive, M.C.","Fire Out","""2018-09-26T00:00:00.000Z""","""2018-09-26T00:00:00.000Z""",,0,0,"600","Post fire",,,,,
"8b2d2267-fbae-4e14-9990-191d810822f1",14.5794,121.0359,"Hulo","Coronado Brgy. Hulo, M.C.","Fire Out","""2018-09-27T00:00:00.000Z""","""2018-09-27T00:00:00.000Z""",,2,0,"400","Post fire",,,,,
"52aa7c6e-55e7-4e62-8fc4-4226e6fc092f",14.5794,121.0359,"Highway Hills","Unit 39 City Land Pioneer, Brgy. Hi-Way Hills, M.C.","Fire Out","""2018-09-30T00:00:00.000Z""","""2018-09-30T00:00:00.000Z""",,0,0,"500",,,,,,"BUSINESS"
"3bee2241-cea0-4865-bce8-3f8a64ce9702",14.5794,121.0359,"San Jose","Conception St., cor. Between San Miguel&San Rafael","FIRE OUT UPON ARRIVAL","""2018-10-03T00:00:00.000Z""","""2018-10-03T00:00:00.000Z""",,0,0,"1500","POST FIRE",,,,,"Miscellaneous"
"d38561c3-e8f0-4305-87fd-84ec72cbf6b3",14.5794,121.0359,"Mauway","330 Dr. Fernandez St.,  Brgy. Mauway","FIRE OUT UPON ARRIVAL","""2018-10-05T00:00:00.000Z""","""2018-10-05T00:00:00.000Z""",,0,0,"500",,,,,,"Residential"
"4b53dca0-bf4f-4f0a-861d-9cc2e6af506b",14.5794,121.0359,"Barangka Drive","#945 1st Flr. Silangan cor. Kapalaran St., Brgy. Barangka Drive, Mandaluyong City","FIRE OUT UPON ARRIVAL","""2018-10-07T00:00:00.000Z""","""2018-10-07T00:00:00.000Z""",,0,0,"1000",,,,,,"Residential"
"2c0f447a-e6e4-4b4a-992b-8ac4fa5c7b68",14.5794,121.0359,"Barangka Drive","Bumatay St., cor. Barangka Drive, Mandaluyong City","FIRE OUT UPON ARRIVAL","""2018-10-07T00:00:00.000Z""","""2018-10-07T00:00:00.000Z""",,0,0,"500",,,,,,"Residential"
"f476b70c-099e-4bb9-82be-6464a4be2acc",14.5794,121.0359,"Highway Hills","Sheridan St.,Brgy. Hi-way Hills, Mandaluyong City","FIRE OUT UPON ARRIVAL","""2018-10-08T00:00:00.000Z""","""2018-10-08T00:00:00.000Z""",,0,0,"700",,,,,,"RESIDENTIAL"
"89c9d8d2-adff-490c-803b-cadc1fbdcea5",14.5794,121.0359,"Plainview","#130 San Francisco St., Brgy. Plainview, Mandaluyong City","FIRE OUT UPON ARRIVAL","""2018-10-09T00:00:00.000Z""","""2018-10-09T00:00:00.000Z""",,0,0,"500",,,,,,"RESIDENTIAL"
"3f038e58-bcf4-4aa4-a77c-1362bf53b61e",14.5794,121.0359,"Barangka Itaas","Oliveros St., Brgy. Barangka Itaas, Mandaluyong City","FIRE OUT UPON ARRIVAL","""2018-10-11T00:00:00.000Z""","""2018-10-11T00:00:00.000Z""",,0,0,"600","POST FIRE",,,,,
"69c56c9a-0e77-42c9-b1b5-ff8bf6e19148",14.5794,121.0359,"Addition Hills","Block2 Welfareville Comp., Brgy. Addition Hills, Mandaluyong City","FIRE OUT UPON ARRIVAL","""2018-10-14T00:00:00.000Z""","""2018-10-14T00:00:00.000Z""",,0,0,"700",,,,,,"RESIDENTIAL"
"74a472b9-aa04-474a-a584-f6e4dfb02dc9",14.5794,121.0359,"New Zaniga","I. Lopez, Ballesteros, Brgy. New Zaniga, Mandaluyong city","FIRE OUT UPON ARRIVAL","""2018-10-15T00:00:00.000Z""","""2018-10-15T00:00:00.000Z""",,0,0,"500",,,,,,"RESIDENTIAL"
"43da953a-d990-4cd2-b0b6-d5ae472c0cf8",14.5794,121.0359,"Addition Hills","Block 27 Brgy. Addition Hills, Mandaluyong City","FIRE OUT UPON ARRIVAL","""2018-10-17T00:00:00.000Z""","""2018-10-17T00:00:00.000Z""",,0,0,"600","POST FIRE",,,,,
"3e93c792-116e-4656-8596-34b0dc8831ec",14.5794,121.0359,"Mauway","Block4, Welfareville Comp., Brgy. Mauway, Mandaluyong City","3RD ALARM","""2018-10-20T00:00:00.000Z""","""2018-10-20T00:00:00.000Z""",,2,0,"250000",,,,,,"RESIDENTIAL"
